name,created_at,word from wordlist,found word,original tweet,tweet
"Heil, Hubertus",Fri Mar 13 21:49:08 +0000 2020,coronavirus,coronavirusde,@Werner_Mo @BMAS_Bund @Bundesagentur Liebe KollegInnen der @Bundesagentur herzlichen Dank für den fantastischen Einsatz in schweren Zeiten! #CoronaVirusDE,"['liebe', 'kolleginnen', 'herzlichen', 'dank', 'fantastischen', 'einsatz', 'schweren', 'zeiten', 'coronavirusde']"
"Heil, Hubertus",Mon Mar 16 12:01:49 +0000 2020,lockerung,lockern,Jobcenter und Arbeitsagenturen lockern Bestimmungen - DER SPIEGEL https://t.co/pplbmHRRNY,"['jobcenter', 'arbeitsagenturen', 'lockern', 'bestimmungen', 'spiegel']"
"Heil, Hubertus",Mon Mar 16 14:15:33 +0000 2020,kurzarbeit,kurzarbeit,"#SchutzschirmfürArbeit : Unternehmen, die das brauchen, können ab sofort die verbesserte #Kurzarbeit bei ihrer Bundesagentur für Arbeit beantragen. Die neuen Regeln und besseren Leistungen werden rückwirkend ab dem 1. März angewendet und ausgezahlt. @BMAS_Bund @Bundesagentur","['schutzschirmfürarbeit', 'unternehmen', 'brauchen', 'ab', 'sofort', 'verbesserte', 'kurzarbeit', 'bundesagentur', 'arbeit', 'beantragen', 'neuen', 'regeln', 'besseren', 'leistungen', 'rückwirkend', 'ab', 'märz', 'angewendet', 'ausgezahlt']"
"Heil, Hubertus",Mon Mar 23 17:53:22 +0000 2020,corona,corona,Corona: Bundeskabinett verabschiedet „Sozialschutz-Paket“ https://t.co/wI0nilQbtn,"['corona', 'bundeskabinett', 'verabschiedet', 'sozialschutzpaket']"
"Heil, Hubertus",Wed Mar 25 09:00:05 +0000 2020,coronakrise,coronakrise,Milliardenschweres Hilfspaket in Coronakrise - „Wir kämpfen um jeden Arbeitsplatz“ https://t.co/t6gnku05Dk,"['milliardenschweres', 'hilfspaket', 'coronakrise', 'kämpfen', 'arbeitsplatz']"
"Heil, Hubertus",Wed Mar 25 17:27:41 +0000 2020,coronavirus,coronavirus,Coronavirus: Der Bundestag zeigt das gute Gesicht - Politik - https://t.co/Cr3bKGrCVP https://t.co/lLhuHYAPmb,"['coronavirus', 'bundestag', 'zeigt', 'gute', 'gesicht', 'politik']"
"Heil, Hubertus",Wed Mar 25 17:32:15 +0000 2020,kurzarbeit,kurzarbeit,"@Hor_Descheru @spdbt Es gibt auch die Möglichkeit, dass Leiharbeiter in Kurzarbeit gehen können, damit sie nicht entlassen werden.","['gibt', 'möglichkeit', 'leiharbeiter', 'kurzarbeit', 'gehen', 'entlassen']"
"Heil, Hubertus",Tue Mar 31 14:33:28 +0000 2020,coronakrise,coronakrise,"Corona-Krise auf Arbeitsmarkt: ""Das Kurzarbeitergeld wirkt"" - ZDFheute https://t.co/AAg7rYaggD","['coronakrise', 'arbeitsmarkt', 'kurzarbeitergeld', 'wirkt', 'zdfheute']"
"Heil, Hubertus",Mon Apr 06 10:49:05 +0000 2020,kurzarbeit,kurzarbeit,Kurzarbeit sichert in Deutschland Millionen von Arbeitsplätzen und stabilisiert unsere Volkswirtschaft. https://t.co/gqv5QV0dDN,"['kurzarbeit', 'sichert', 'deutschland', 'millionen', 'arbeitsplätzen', 'stabilisiert', 'volkswirtschaft']"
"Heil, Hubertus",Wed Apr 08 12:23:42 +0000 2020,kurzarbeit,kurzarbeit,#Kurzarbeit sichert derzeit Millionen von Jobs in Deutschland. Ich habe mal ein paar BürgerInnenfragen rund um das Thema beantwortet. #nachgefragt ⁦⁦@BMAS_Bund⁩  https://t.co/Jk9vp5UHhX,"['kurzarbeit', 'sichert', 'derzeit', 'millionen', 'jobs', 'deutschland', 'mal', 'paar', 'bürgerinnenfragen', 'rund', 'thema', 'beantwortet', 'nachgefragt']"
"Heil, Hubertus",Thu Apr 16 15:31:16 +0000 2020,coronavirus,coronavirus,Video: Bundeskabinett beschließt neue Arbeitsschutzstandards gegen den Corona-Virus | https://t.co/NkAGQcIJPM https://t.co/FQR0LKwEjK,"['video', 'bundeskabinett', 'beschließt', 'neue', 'arbeitsschutzstandards', 'coronavirus']"
"Heil, Hubertus",Thu Apr 30 17:01:45 +0000 2020,coronapandemie,coronapandemie,#Nachgefragt zum Arbeitsschutz in der Corona-Pandemie ⁦⁦@BMAS_Bund⁩  https://t.co/BVhRymhggp,"['nachgefragt', 'arbeitsschutz', 'coronapandemie']"
"Heil, Hubertus",Fri May 08 12:55:17 +0000 2020,kurzarbeit,kurzarbeit,Bedrückende Nachrichten aus den USA: Dort sind in den letzten Wochen 30 Mio Jobs verloren gegangen. Bei uns sichert #Kurzarbeit Millionen von Arbeitsplätzen. Mit einem starken Sozialstaat bauen wir Brücken &amp; kämpfen um jeden Job! ⁦@BMAS_Bund⁩  https://t.co/mGNGm5BCDG,"['bedrückende', 'nachrichten', 'usa', 'letzten', 'wochen', 'mio', 'jobs', 'verloren', 'gegangen', 'sichert', 'kurzarbeit', 'millionen', 'arbeitsplätzen', 'starken', 'sozialstaat', 'bauen', 'brücken', 'kämpfen', 'job']"
"Heil, Hubertus",Wed May 13 15:48:24 +0000 2020,corona,corona,"Corona in Schlachthöfen: Heil will in Fleischbranche ""aufräumen"" | https://t.co/NkAGQcIJPM https://t.co/NCfy3h1Czv","['corona', 'schlachthöfen', 'heil', 'fleischbranche', 'aufräumen']"
"Heil, Hubertus",Fri May 15 08:46:26 +0000 2020,notbetreuung,notbetreuung,"Klipp und klare Ansage heute im Bundesrat: Ich setze mich für eine Anschlussregelung ein, die die #Lohnfortzahlung für Eltern sichert, die keine Notbetreuung für ihre Kinder haben. Hier müssen Bund und Länder gemeinsam zu einer schnelle Lösung kommen. @BMAS_Bund","['klipp', 'klare', 'ansage', 'heute', 'bundesrat', 'setze', 'anschlussregelung', 'lohnfortzahlung', 'eltern', 'sichert', 'notbetreuung', 'kinder', 'müssen', 'bund', 'länder', 'gemeinsam', 'schnelle', 'lösung', 'kommen']"
"Heil, Hubertus",Mon May 18 18:32:18 +0000 2020,corona,corona,"Hey  @KiKa_TV ! Meine Kinder&amp;ich lieben #Checkertobi, #Checkercan und #Checkerjulian Tolle Sendungen! Klug gemacht. Gutes Sache gerade in Zeiten von Corona. ABER: Weshalb gibt es im 21. Jahrhundert keine „Checkerin“? Frage nicht nur für meine Tochter! #maedchenkoennenalles","['hey', 'kinder', 'lieben', 'checkertobi', 'checkercan', 'checkerjulian', 'tolle', 'sendungen', 'klug', 'gemacht', 'gutes', 'sache', 'gerade', 'zeiten', 'corona', 'weshalb', 'gibt', 'jahrhundert', 'checkerin', 'frage', 'tochter', 'maedchenkoennenalles']"
"Heil, Hubertus",Tue Jun 16 10:24:26 +0000 2020,corona-warn-app,coronawarnapp,Einfach. Sicher. Richtig. #CoronaWarnApp  https://t.co/3fG7RjYww1,"['einfach', 'sicher', 'richtig', 'coronawarnapp']"
"Heil, Hubertus",Tue Jul 21 05:33:23 +0000 2020,kurzarbeit,kurzarbeit,"@Diether_Dehm Nein. Azubis gehören nicht in Kurzarbeit sondern in die Ausbildung! Dafür gibt es u.a. die Ausbildungsprämie. Und: KMU, die Azubis nicht in Kurzarbeit schicken sondern ausbilden, können monatlich 75% der Bruttoazubivergütung bekommen. Weitere Infos: https://t.co/5YMXtZffak","['nein', 'azubis', 'gehören', 'kurzarbeit', 'ausbildung', 'dafür', 'gibt', 'u', 'a', 'ausbildungsprämie', 'kmu', 'azubis', 'kurzarbeit', 'schicken', 'ausbilden', 'monatlich', 'bruttoazubivergütung', 'bekommen', 'weitere', 'infos']"
"Heil, Hubertus",Wed Jul 29 18:39:27 +0000 2020,verschwörungstheoretiker,verschwörungstheoretiker,@mmeier6706 @watch_union Verschwörungstheoretiker brauchen ja auch keine Fakten...,"['verschwörungstheoretiker', 'brauchen', 'ja', 'fakten']"
"Heil, Hubertus",Thu Jul 30 10:34:13 +0000 2020,kurzarbeit,kurzarbeit,#Kurzarbeit bleibt unser schärfstes Schwert im Kampf um die Sicherung von Arbeitsplätzen um Deutschland sicher durch die Krise zu führen. ⁦@BMAS_Bund⁩ ⁦@Bundesagentur⁩  https://t.co/HBoOr12pyJ,"['kurzarbeit', 'bleibt', 'schärfstes', 'schwert', 'kampf', 'sicherung', 'arbeitsplätzen', 'deutschland', 'sicher', 'krise', 'führen']"
"Heil, Hubertus",Sat Aug 01 16:56:32 +0000 2020,infektionszahlen,infektionszahlen,"Angesichts der neuen Infektionszahlen finde ich diese Anti-Hygiene-Demo in Berlin, in der auch Neonazis mitmarschieren, hochgradig abstoßend und unverantwortlich. Meine Solidarität gilt den Polizistinnen und Polizisten, die unter diesen Umständen ihren Dienst verstehen.","['angesichts', 'neuen', 'infektionszahlen', 'finde', 'antihygienedemo', 'berlin', 'neonazis', 'mitmarschieren', 'hochgradig', 'abstoßend', 'unverantwortlich', 'solidarität', 'gilt', 'polizistinnen', 'polizisten', 'umständen', 'dienst', 'verstehen']"
"Heil, Hubertus",Wed Aug 19 14:58:09 +0000 2020,kurzarbeit,kurzarbeit,"@c_lindner Die 4-Tage-Woche in den 90ern hat VW durchaus geholfen, Beschäftigung zu sichern und eine Absatzkrise zu überwinden. Volkswirtschaftlich: 2008/2009 und aktuell hilft Kurzarbeit Brücken über ein tiefen ökonomisches Tal zu bauen. Das nützt Unternehmern und Beschäftigten.","['tagewoche', 'ern', 'vw', 'durchaus', 'geholfen', 'beschäftigung', 'sichern', 'absatzkrise', 'überwinden', 'volkswirtschaftlich', 'aktuell', 'hilft', 'kurzarbeit', 'brücken', 'tiefen', 'ökonomisches', 'tal', 'bauen', 'nützt', 'unternehmern', 'beschäftigten']"
"Heil, Hubertus",Wed Aug 26 07:49:08 +0000 2020,kurzarbeit,kurzarbeit,#Kurzarbeit ist unsere stabile Brücke über ein tiefes wirtschaftliches Tal. Wir sichern Arbeitsplätze und helfen Unternehmen. ⁦@BMAS_Bund⁩ @spd ⁦@OlafScholz⁩  https://t.co/0MQfl7JfhQ,"['kurzarbeit', 'stabile', 'brücke', 'tiefes', 'wirtschaftliches', 'tal', 'sichern', 'arbeitsplätze', 'helfen', 'unternehmen']"
"Heil, Hubertus",Wed Aug 26 10:13:35 +0000 2020,kurzarbeitergeld,kurzarbeitergeld,Verlängerung Kurzarbeitergeld: Wichtiges Signal für Beschäftigte | DGB https://t.co/0mnRwPvOMu,"['verlängerung', 'kurzarbeitergeld', 'wichtiges', 'signal', 'beschäftigte', 'dgb']"
"Heil, Hubertus",Thu Aug 27 09:16:53 +0000 2020,kurzarbeit,kurzarbeit,Ein kluger Kommentar vom DIW-Chef: #Kurzarbeit und wirtschaftliche Modernisierung sind kein Gegensatz - im Gegenteil. ⁦@BMAS_Bund⁩ ⁦@DIW_Berlin⁩ ⁦@dgb_news⁩ ⁦@DieBDA⁩ https://t.co/NkDUXaFggl,"['kluger', 'kommentar', 'diwchef', 'kurzarbeit', 'wirtschaftliche', 'modernisierung', 'gegensatz', 'gegenteil']"
"Heil, Hubertus",Thu Aug 27 09:22:31 +0000 2020,kurzarbeit,kurzarbeit,Kurzarbeit sichert industrielle Beschäftigung - https://t.co/57hmbSuMN7 https://t.co/vc5eig2mzp,"['kurzarbeit', 'sichert', 'industrielle', 'beschäftigung']"
"Heil, Hubertus",Fri Aug 28 13:04:12 +0000 2020,kurzarbeit,kurzarbeit,BR-Interview: #Kurzarbeit ist unsere stabile Brücke über ein tiefes wirtschaftliches Tal um Arbeit zu sichern. https://t.co/kt4mEuQi4m,"['brinterview', 'kurzarbeit', 'stabile', 'brücke', 'tiefes', 'wirtschaftliches', 'tal', 'arbeit', 'sichern']"
"Heil, Hubertus",Wed Sep 16 07:15:38 +0000 2020,kurzarbeit,kurzarbeit,#Kurzarbeit ist unsere stabile Brücke über ein tiefes wirtschaftliches Tal. Wir helfen Unternehmen und sichern Arbeitsplätze. #Beschäftigungssicherungsgesetz  https://t.co/7VIUIOHX3n,"['kurzarbeit', 'stabile', 'brücke', 'tiefes', 'wirtschaftliches', 'tal', 'helfen', 'unternehmen', 'sichern', 'arbeitsplätze', 'beschäftigungssicherungsgesetz']"
"Heil, Hubertus",Wed Sep 16 15:39:00 +0000 2020,kurzarbeitergeld,kurzarbeitergeld,#Kurzarbeitergeld  https://t.co/lHBoRTit6o,['kurzarbeitergeld']
"Heil, Hubertus",Mon Sep 21 07:00:34 +0000 2020,coronakrise,coronakrise,Mit #Kurzarbeit sichern wir Millionen von Arbeitsplätzen in der Corona-Krise und stabilisieren die gesamtwirtschaftliche Nachfrage. Und dieser Mann hat entweder ökonomisch keine Ahnung oder ist sozial zynisch. Oder beides. https://t.co/YyL3nSSB5F,"['kurzarbeit', 'sichern', 'millionen', 'arbeitsplätzen', 'coronakrise', 'stabilisieren', 'gesamtwirtschaftliche', 'nachfrage', 'mann', 'entweder', 'ökonomisch', 'ahnung', 'sozial', 'zynisch', 'beides']"
"Heil, Hubertus",Wed Sep 30 19:17:11 +0000 2020,kurzarbeit,kurzarbeit,Wir bauen eine stabile Brücke über ein tiefes  wirtschaftliches Tal. #Kurzarbeit ⁦@BMAS_Bund⁩ @spdde https://t.co/TNrP29Scrl,"['bauen', 'stabile', 'brücke', 'tiefes', 'wirtschaftliches', 'tal', 'kurzarbeit']"
"Heil, Hubertus",Wed Sep 30 19:23:22 +0000 2020,kurzarbeit,kurzarbeit,"@fdpbt @c_lindner Dass ist was, wir als @BMAS_Bund machen: Besser gut regieren, als nicht zu regieren. #verantwortungfuerdeutschland #kurzarbeit @spdde https://t.co/TNrP29Scrl","['besser', 'gut', 'regieren', 'regieren', 'verantwortungfuerdeutschland', 'kurzarbeit']"
"Heil, Hubertus",Tue Nov 10 10:10:22 +0000 2020,kurzarbeit,kurzarbeit,"Die Wirtschaftsweisen haben recht: #Kurzarbeit ist unser bestes Mittel in der Krise - wir sichern Arbeitsplätze und sorgen dafür, dass Unternehmen nach der Krise wieder durchstarten können. ⁦@BMWi_Bund⁩  https://t.co/7R7788m21k","['wirtschaftsweisen', 'recht', 'kurzarbeit', 'bestes', 'mittel', 'krise', 'sichern', 'arbeitsplätze', 'sorgen', 'dafür', 'unternehmen', 'krise', 'durchstarten']"
"Heil, Hubertus",Fri Nov 20 18:37:16 +0000 2020,kurzarbeit,kurzarbeit,Arbeit: „The Kurzarbeit”: Corona-Sonderregeln werden verlängert https://t.co/dpk35zWi8U,"['arbeit', 'the', 'kurzarbeit', 'coronasonderregeln', 'verlängert']"
"Heil, Hubertus",Sat Dec 12 13:04:49 +0000 2020,kurzarbeit,kurzarbeit,Heil: Kurzarbeit hat soziales Erdbeben in Pandemie verhindert https://t.co/CLkosJHsIT?,"['heil', 'kurzarbeit', 'soziales', 'erdbeben', 'pandemie', 'verhindert']"
"Heil, Hubertus",Mon Dec 14 22:12:55 +0000 2020,corona,corona,"Auf dem Roten Sofa bei #DAS im ⁦@NDR ging es um Corona, Pflege, Rente und ein paar Dinge aus meiner Kindheit, die mich geprägt haben. https://t.co/wUcNxJR9Er","['roten', 'sofa', 'ging', 'corona', 'pflege', 'rente', 'paar', 'dinge', 'kindheit', 'geprägt']"
"Heil, Hubertus",Sun Dec 20 20:17:59 +0000 2020,coronakrise,coronakrise,Hubertus Heil zur Sicherung von Arbeitsplätzen in der Corona-Krise https://t.co/3KSVoK0IZm,"['hubertus', 'heil', 'sicherung', 'arbeitsplätzen', 'coronakrise']"
"Heil, Mechthild",Thu Mar 19 08:13:56 +0000 2020,corona,corona,"@LehmannNorby @PaulZiemiak Warum verbreiten Sie so einen Quatsch?Verantwortungsvoll sieht anders aus.Sie arbeiten an Fitness von Menschen?Dann packen Sie Ihr Wissen,gehen zu d Menschen,die erkrankt waren,helfen, dass sie wieder zu Kraft kommen.Dann werden Sie sehen, Corona ist Realität u keine Verschwörung","['warum', 'verbreiten', 'quatsch', 'verantwortungsvoll', 'sieht', 'aussie', 'arbeiten', 'fitness', 'menschen', 'packen', 'wissen', 'gehen', 'd', 'menschen', 'erkrankt', 'helfen', 'kraft', 'kommendann', 'sehen', 'corona', 'realität', 'u', 'verschwörung']"
"Heil, Mechthild",Thu Mar 26 07:17:48 +0000 2020,coronakrise,coronakrise,#Bundestag beschließt milliardenschweres Hilfspaket gegen die #Corona-Krise: Ein 600-Milliarden-Fonds schützt unsere Unternehmen und damit unsere Jobs. Mehr hier: https://t.co/FBfpgnoauD #wirhandeln #COVID2019 https://t.co/FdsmlIgXNf,"['bundestag', 'beschließt', 'milliardenschweres', 'hilfspaket', 'coronakrise', 'milliardenfonds', 'schützt', 'unternehmen', 'jobs', 'mehr', 'wirhandeln', 'covid']"
"Heil, Mechthild",Tue Mar 31 15:37:13 +0000 2020,kurzarbeit,kurzarbeit,"Wir kämpfen um jeden Job – durch Ausweitung d. Kurzarbeit. Denn Kurzarbeit kann jetzt schon beantragt werden, wenn mind. 10% der Beschäftigten vom Arbeitsausfall betroffen sind. Und: Leiharbeitnehmer können jetzt auch Kurzarbeitergeld beziehen. #wirhandeln https://t.co/k5FdvL6ubs https://t.co/fQhUshxe7e","['kämpfen', 'job', 'ausweitung', 'd', 'kurzarbeit', 'kurzarbeit', 'schon', 'beantragt', 'mind', 'beschäftigten', 'arbeitsausfall', 'betroffen', 'leiharbeitnehmer', 'kurzarbeitergeld', 'beziehen', 'wirhandeln']"
"Heil, Mechthild",Fri Apr 03 17:16:05 +0000 2020,intensivbett,intensivbetten,"Innerhalb kürzester Zeit haben wir die Anzahl der Intensivbetten für schwere Corona-Fälle von 28.000 auf 40.000 erhöht. Dazu haben Bund und Länder kurzfristig das Geld bereitgestellt. Dank an alle, die mithelfen, diese Zahl weiter zu erhöhen. #wirhandeln https://t.co/Owe4bQiSyu","['innerhalb', 'kürzester', 'zeit', 'anzahl', 'intensivbetten', 'schwere', 'coronafälle', 'erhöht', 'bund', 'länder', 'kurzfristig', 'geld', 'bereitgestellt', 'dank', 'mithelfen', 'zahl', 'erhöhen', 'wirhandeln']"
"Heil, Mechthild",Mon Apr 06 15:53:44 +0000 2020,corona,corona,"Kleineren und mittleren Unternehmen greift der Bund unbürokratisch unter die Arme. Die Staatshaftung für die neuen KfW-Schnellkredite 2020 wird auf 100 Prozent ausgedehnt, um die Vergabe zu beschleunigen. #Corona https://t.co/GtKHIjjxXZ","['kleineren', 'mittleren', 'unternehmen', 'greift', 'bund', 'unbürokratisch', 'arme', 'staatshaftung', 'neuen', 'kfwschnellkredite', 'prozent', 'ausgedehnt', 'vergabe', 'beschleunigen', 'corona']"
"Heil, Mechthild",Thu May 07 18:04:47 +0000 2020,corona,corona,"Weniger #Elterngeld wegen #Corona? Nein! Bei der Berechnung wird die Zeit ausgeklammert, in der Eltern wegen der Pandemie Kurzarbeiter- oder Arbeitslosengeld bekommen. Das hat der #Bundestag beschlossen. #wirhandeln https://t.co/0TgjrrjLWw","['weniger', 'elterngeld', 'wegen', 'corona', 'nein', 'berechnung', 'zeit', 'ausgeklammert', 'eltern', 'wegen', 'pandemie', 'kurzarbeiter', 'arbeitslosengeld', 'bekommen', 'bundestag', 'beschlossen', 'wirhandeln']"
"Heil, Mechthild",Thu Jul 02 11:01:01 +0000 2020,corona,corona,"Um die Folgen von #Corona zu bewältigen, die Konjunktur anzukurbeln und um ganz gezielt in die Zukunft zu investieren, hat der Bundestag heute den zweiten #Nachtragshaushalt beschlossen. #ZahlderWoche #wirhandeln https://t.co/yJmkKefGNZ","['folgen', 'corona', 'bewältigen', 'konjunktur', 'anzukurbeln', 'ganz', 'gezielt', 'zukunft', 'investieren', 'bundestag', 'heute', 'zweiten', 'nachtragshaushalt', 'beschlossen', 'zahlderwoche', 'wirhandeln']"
"Klein-Schmeink, Maria",Sun Jan 12 16:32:57 +0000 2020,lieferengpass,lieferengpässe,@PeterThelen1 @aerztezeitung Heute muss der Versicherte den Aufpreis zahlen wenn das Rabattvertragsmedikament nicht lieferbar ist &amp; ein Medikament eines anderen Herstellers stattdessen ausgegeben werden muss. Darum geht's. Weiterhin gibt es Lieferengpässe weit über den Bereich der Rabattarzneimittel hinaus.,"['heute', 'versicherte', 'aufpreis', 'zahlen', 'rabattvertragsmedikament', 'lieferbar', 'medikament', 'herstellers', 'stattdessen', 'ausgegeben', 'darum', 'gehts', 'weiterhin', 'gibt', 'lieferengpässe', 'weit', 'bereich', 'rabattarzneimittel', 'hinaus']"
"Klein-Schmeink, Maria",Fri Jan 31 14:10:01 +0000 2020,gesundheitsamt,gesundheits,"3/3
Dazu wird sich insbesondere die Staatssekretärs-Arbeitsgruppe Wissenschaft &amp; Gesundheit unter Beteiligung der Bundesregierung treffen.
Die Eckpunkte des Gesamtkonzeptes #Gesundheits- fachberufe sind Basis für die notwendigen gesetzlichen Änderungen. Ach so","['insbesondere', 'staatssekretärsarbeitsgruppe', 'wissenschaft', 'gesundheit', 'beteiligung', 'bundesregierung', 'treffen', 'eckpunkte', 'gesamtkonzeptes', 'gesundheits', 'fachberufe', 'basis', 'notwendigen', 'gesetzlichen', 'änderungen', 'ach']"
"Klein-Schmeink, Maria",Wed Feb 12 14:47:19 +0000 2020,coronavirus,coronavirus,"Pandemien lehren, uns dass jede &amp; jeder betroffen sein kann. Dank an alle, die sich derzeit um den Schutz der Bevölkerung &amp; die Versorgung kümmern. Sachgerechte Information sind das beste Mittel gegen Panikmache - Hass und Hetze gegen Menschengruppen  dagegen nicht. #corona-virus","['pandemien', 'lehren', 'betroffen', 'dank', 'derzeit', 'schutz', 'bevölkerung', 'versorgung', 'kümmern', 'sachgerechte', 'information', 'beste', 'mittel', 'panikmache', 'hass', 'hetze', 'menschengruppen', 'dagegen', 'coronavirus']"
"Klein-Schmeink, Maria",Thu Feb 20 17:17:49 +0000 2020,verschwörungstheoretiker,verschwörungstheorien,"""Diejenigen, die diese Verschwörungstheorien befeuern, die diese Ideologien verbreiten, sollten wissen, was sie tun: Sie leisten dem Terror Vorschub."" https://t.co/6OI3RyERfq","['diejenigen', 'verschwörungstheorien', 'befeuern', 'ideologien', 'verbreiten', 'sollten', 'wissen', 'tun', 'leisten', 'terror', 'vorschub']"
"Klein-Schmeink, Maria",Mon Feb 24 17:10:02 +0000 2020,coronavirus,coronavirus,"Na, da muss wohl an klaren Abläufen noch gearbeitet werden. #coronavirus","['na', 'wohl', 'klaren', 'abläufen', 'gearbeitet', 'coronavirus']"
"Klein-Schmeink, Maria",Sat Feb 29 19:19:02 +0000 2020,coronavirus,coronavirusde,"All diejenigen, die derzeit Mundschutz und Desinfektionsmittel horten, werden hiermit gebeten diese Materialien denen zu geben, die sie wirklich brauchen. #nopanic #CoronaVirusDE","['all', 'diejenigen', 'derzeit', 'mundschutz', 'desinfektionsmittel', 'horten', 'hiermit', 'gebeten', 'materialien', 'denen', 'geben', 'wirklich', 'brauchen', 'nopanic', 'coronavirusde']"
