name,tweet
"Strengmann-Kuhn, Dr. Wolfgang","['Um Selbständige, Künstlerinnen und Künstler und andere wirklich unbürokratisch und schnell zu unterstützen, haben @AnkeHassel, @OdendahlC, @MFratzscher, der @DMusikrat u.a. bessere Vorschläge gemacht als jetzt die Bundesregierung vorlegt.\nSiehe hier:\nhttps://t.co/D8RNKR7i20 (2/2)']"
"Strengmann-Kuhn, Dr. Wolfgang",['@vj_stuttgart Vermutlich nicht mal das: \nhttps://t.co/swn3jwyZZY']
"Strengmann-Kuhn, Dr. Wolfgang","['@RaS_Freiburg @gruen_sozial @WoloTreffen @ChrisKuehn_mdb Genau darum geht\'s! \n""... wohnungslose Menschen jetzt schnell in leerstehenden Pensionen oder Hotels untergebracht werden können. Um die Ansteckungsgefahr in den häufig engen Unterkünften zu reduzieren, brauchen wohnungslose Menschen einen Anspruch auf Einzelunterbringung.""']"
"Strengmann-Kuhn, Dr. Wolfgang","['👍 @StoppokBand \n""Wir dürfen auch in Zeiten von Corona nicht vergessen, dass täglich Menschen aus Kriegsgebieten flüchten und dabei ihr Leben riskieren.""\nMorgen gibt der großartige Stefan Stoppok ein Wohnzimmerkonzert zugunsten von @seaeyeorg \n👇']"
"Strengmann-Kuhn, Dr. Wolfgang",['@michael_lobeck @SZ @BMAS_Bund Vielen Dank für den Hinweis. \nKatrin @GoeringEckardt hat pauschale Direktzahlungen für Künstler*innen und Kulturschaffende zur Existenzsicherung und für laufende Kosten gefordert. \nhttps://t.co/oVT77ORtXB\nDas wäre schnell und unbürokratisch. Wir bleiben dran. \ncc @Erhard_Grundl']
"Strengmann-Kuhn, Dr. Wolfgang","['Mein neuer Newsletter\nThemen u.a.\n👉#Coronakrise: \n#Kurzarbeitergeld, #Coronageld, #Obdachlosigkeit, #Tafeln\n👉#Arbeitslosenversicherung zur #Arbeitsversicherung weiterentwickeln\n👉sonstige #Arbeitsmarktpolitik \n👉#Grundeinkommen \nhttps://t.co/mRz6wwb3JI https://t.co/xqGfxlxZ8J']"
"Strengmann-Kuhn, Dr. Wolfgang","['#Kurzarbeitergeld nachbessern, um Beschäftigte besser vor #Armut zu schützen\nHier gibt es das Autor*innen-Papier von Katrin @GoeringEckardt @ToniHofreiter, @HajdukBundestag , @GrueneBeate Müller-Gemmeke und mir, in dem der Vorschlag genau beschrieben wird:\nhttps://t.co/vUNnDL87NU']"
"Strengmann-Kuhn, Dr. Wolfgang","['Mein Satz des Abends: ""Mit der Möglichkeit Nein zu sagen, fühlt sich das Ja viel besser an"" (@MichaBohmeyer)']"
"Strengmann-Kuhn, Dr. Wolfgang",['Super Diskussion! \nVielen Dank an @svenlehmann und @MichaBohmeyer! #Grundeinkommen']
"Strengmann-Kuhn, Dr. Wolfgang","['@HanneloreKoenig @katdro @ToniHofreiter @GoeringEckardt @HajdukBundestag @GrueneBeate Genau das schlagen wir vor. Wer 1300 Euro netto hatte, soll 90% Kurzarbeitergeld und damit den höchsten Zuschlag bekommen. Hier im Detail zum Nachlesen:\nhttps://t.co/vUNnDL87NU']"
"Strengmann-Kuhn, Dr. Wolfgang","['Ich finde, wir sollten zunehmend auch auf die Zahl der Genesungen schauen. Gestern nach Angaben des @rki_de: + 3530  \nZiel: Diese Zahl sollte stabil über der der zusätzlichen Fälle liegen. \nWir sind auf gutem Weg, dürfen das aber auch nicht verspielen.\nhttps://t.co/8bEZX5V1AP']"
"Strengmann-Kuhn, Dr. Wolfgang","['""Vielleicht ist jetzt die richtige Zeit, über ein universales Grundeinkommen nachzudenken""']"
"Strengmann-Kuhn, Dr. Wolfgang",['@HSchaeferIW @SBachTax even top-economists \nhttps://t.co/q6NigzzK2d']
"Strengmann-Kuhn, Dr. Wolfgang",['@jpschupp @BGEKoeln @Dogini42 @SBachTax @MichaelOpielka @APeichl Das ist der entscheidende Punkt']
"Strengmann-Kuhn, Dr. Wolfgang","['Auch in Deutschland merken wir gerade jetzt in der #CoronaKrise, an welchen und wie vielen Stellen das Existenzminimum nicht gesichert ist. \nEin #Grundeinkommen würde diese Löcher im Sozialsystem stopfen.']"
"Strengmann-Kuhn, Dr. Wolfgang","['Streit um Soforthilfen für Kleinstunternehmen und Solo-Selbständige – Grüne fordern Änderungen\nDer Bund muss dafür sorgen, dass aus den Zuschüssen 1180 Euro für den Lebensunterhalt verwendet werden dürfen.\n@GruenClaudia @GoeringEckardt \nhttps://t.co/FtkvwTN7Cs']"
"Strengmann-Kuhn, Dr. Wolfgang",['@PascalOtterbeck @GrueneBundestag Deswegen fordern wir auch eine Anhebung @svenlehmann']
"Strengmann-Kuhn, Dr. Wolfgang","['Für kleine Einkommen reicht das nicht. \nSie brauchen mehr als 80% #Kurzarbeitergeld, und zwar nicht erst nach sechs Monaten, sondern sofort!\nhttps://t.co/tK7Rvoa62c']"
"Strengmann-Kuhn, Dr. Wolfgang",['@timmleinker Ich rede von kleinen Einkommen. Deswegen haben wir Grünen einen nach Einkommen differenzierte Erhöhung vorgeschlagen. Gestern in meiner Rede im Bundestag habe ich auf das Finanzierungsproblem bei einer Erhöhung für alle hingewiesen.']
"Strengmann-Kuhn, Dr. Wolfgang",['Das @WZB_Berlin hat vor Kurzem einen Text veröffentlicht: „Covid19-Krise nutzen: Es ist Zeit für eine Arbeitsversicherung“\nHeute diskutiert der #Bundestag ab ca. 14:50 Uhr unseren Antrag „Arbeitslosenversicherung zur #Arbeitsversicherung weiterentwickeln“ \nhttps://t.co/pHhUGYQuoF']
"Strengmann-Kuhn, Dr. Wolfgang",['Interessante Stellenausschreibung:\nDie Deutsche Klima-Allianz sucht eine Referent*in für Klimaschutz und soziale Gerechtigkeit\nhttps://t.co/x09eKzphNC']
"Strengmann-Kuhn, Dr. Wolfgang",['@FeelfreeCom Ich habe noch eine andere spannende Aufgabe ;-)']
"Strengmann-Kuhn, Dr. Wolfgang",['Kommentar von @stefansell zum #Kurzarbeitergeld - und warum unser grüner Vorschlag eines #KurzarbeitergeldPlus  besser gewesen wäre als der Beschluss der #GroKo. \n@GrueneBundestag @GrueneBeate @GoeringEckardt @HajdukBundestag @ToniHofreiter']
"Strengmann-Kuhn, Dr. Wolfgang",['@ThorstenSchult6 @timmleinker Siehe dazu auch den Kommentar zum #GroKo-Beschluss von @stefansell https://t.co/5sJdbHANVd']
"Strengmann-Kuhn, Dr. Wolfgang","['Das #Kurzarbeitergeld muss nachgebessert werden. Es sollte gezielt für kleine bis mittlere Einkommensbereiche angehoben werden. Das ist notwendig, damit die Menschen aufgrund der Corona-Pandemie nicht in die #Armut abgleiten. #KurzarbeitergeldPlus \nhttps://t.co/SAi6P6WxMW']"
"Strengmann-Kuhn, Dr. Wolfgang",['@timmleinker unbedingt!']
"Strengmann-Kuhn, Dr. Wolfgang","['Unterschied zwischen @ABaerbock und Christian Lindner: ihr geht es um Kinder, ihm um Möbelhäuser #AnneWill']"
"Strengmann-Kuhn, Dr. Wolfgang","['@timmleinker @HSchaeferIW ""Versicherungsleistung spricht dann ja auch nicht gegen die Idee einen Abstand zur Mindestsicherung zu gewähren, oder?"" --&gt; genau, Versicherungsleistung kann auch bedeuten, dass es ein Mindestniveau gibt.']"
"Strengmann-Kuhn, Dr. Wolfgang","['@HSchaeferIW @timmleinker Das ist das Wesen einer Versicherungsleistung, dass sie ohne Bedürftigkeitsprüfung ist']"
"Strengmann-Kuhn, Dr. Wolfgang","['Gut, dass es in der Politik auch Wissenschaftlerinnen und Wissenschaftler gibt. Lesenswertes Interview mit dem Biologen und grünen Fraktionsvorsitzenden @ToniHofreiter   \nhttps://t.co/J8WG2UTVe5']"
"Strengmann-Kuhn, Dr. Wolfgang","['Ich finde es klasse, wie häufig die Bedeutung der Europäischen Union und europäischer Solidarität beim Länderrat betont wird. #Laenderrat']"
"Strengmann-Kuhn, Dr. Wolfgang","['""Auf ihrem virtuellen Parteitag sortiert sich die Partei neu und rückt Themen wie soziale Gerechtigkeit in den Mittelpunkt""\n@Die_Gruenen zeigen, dass Demokratie auch in Zeiten von Corona funktioniert. Am Ende haben sich 30 000 Menschen zugeschaltet. \nhttps://t.co/VXtUYt9YOt']"
"Strengmann-Kuhn, Dr. Wolfgang",['jetzt!']
"Strengmann-Kuhn, Dr. Wolfgang",['Die Evaluation zum Modellversuch zum #Grundeinkommen in #Finnland sind da.']
"Strengmann-Kuhn, Dr. Wolfgang",['Viel Spaß beim Anschauen :-)\nIch wünsche Euch allen ein schönes Wochenende!\nhttps://t.co/5PzwQIgzRf']
"Strengmann-Kuhn, Dr. Wolfgang","['""Die Frage der Kinderbetreuung gehört ganz oben auf die Tagesordnung!"" fordert @ABaerbock \nRecht hat sie!\nhttps://t.co/x8AWHpbLwu']"
"Strengmann-Kuhn, Dr. Wolfgang","['Die Sozialschutzpakete der Bundesregierung gehen an den Schwächsten vorbei:\n- Das #Kurzarbeitergeld muss für Menschen mit geringen Einkommen stärker angehoben werden, und zwar sofort\n- #Obdachlose müssen besser unterstützt und geschützt werden \n \nhttps://t.co/4KaOs17QhN']"
"Strengmann-Kuhn, Dr. Wolfgang",['Hier meine Zwischenbemerkung zum Nachlesen und Links zu unseren Anträgen zu diesen beiden Punkten:\n- Antrag #KurzarbeitergeldPlus einführen\n- Allen Wohnungslosen schnell und unbürokratisch helfen\n#Kurzarbeitergeld #Wohnungslosigkeit #Obdachlosigkeit \nhttps://t.co/MKee2iU8V4']
"Strengmann-Kuhn, Dr. Wolfgang",['oder Frankfurt']
"Strengmann-Kuhn, Dr. Wolfgang","['Es ist höchste Zeit für eine ernsthafte politische Debatte über die Einführung des #Grundeinkommen!\n\nAufruf von über 160 Personen und 20 Organisationen, darunter 14 Bundestagsabgeordnete, Wissenschaftler*innen, Künstler*innen und viele andere\nhttps://t.co/yEwCddl46G https://t.co/M8B6D0AR7T']"
"Strengmann-Kuhn, Dr. Wolfgang",['#LeaveNoOneBehind #Frankfurt #seebruecke https://t.co/QT0ZNHQZ21']
"Strengmann-Kuhn, Dr. Wolfgang",['Ich finde Reden von AFD-Abgeordneten im #Bundestag zunehmend langweilig. #noafd']
"Strengmann-Kuhn, Dr. Wolfgang","['In den letzten Wochen gab es immer mal wieder Artikel in diversen Zeitungen und Medien, in denen es hieß: Es geht mit den Grünen bergab.\nVon wegen! \nPlatz 2 vor der SPD, \nmehr als doppelt so stark wie bei der Bundestagswahl \nund ein Plus im Vergleich zur letzten Umfrage']"
"Strengmann-Kuhn, Dr. Wolfgang","['Der Caritas-Präsident fordert Anhebung der Grundsicherung: \n""Der #HartzIV-Satz ist grundsätzlich zu niedrig. Unsere Berechnungen haben ergeben, dass er zwischen 70 und 80 Euro höher sein müsste, hier muss dringend aufgestockt werden.""\nhttps://t.co/koBd0HcHEn']"
"Strengmann-Kuhn, Dr. Wolfgang",['Studie des @ZEW zeigt: \nJeder vierte Solo-Selbstständige rechnet mit dem Aus\nEs besteht dringender Handlungsbedarf! \nDeswegen haben wir letzte Woche noch einen Antrag an den #Bundestag beschlossen:\nhttps://t.co/6ZeBJn0kRH\nVor allem muss das Existenzminimum besser gesichert werden https://t.co/MiGY0Z1DDN']
"Strengmann-Kuhn, Dr. Wolfgang","['Ich finde es super, dass @Paritaet und @bund_net gemeinsame Vorschläge für ein Konjunkturprogramm machen. \nÖkologisch und sozial geht nur zusammen! #ökosozial']"
"Strengmann-Kuhn, Dr. Wolfgang",['10.000 People in #Frankfurt against #racism \n#BlackLivesMattters #silentDemo']
"Strengmann-Kuhn, Dr. Wolfgang","['Sehr gut! \n@Die_Gruenen Grünen-Vorsitzende @ABaerbock lädt am Mittwoch zum Kita-Gipfel ein.\n""Am Mittwoch werden wir digital beraten, welche Voraussetzungen man schaffen muss, damit Schulen und Kitas nach den Ferien wieder komplett geöffnet werden können""\nhttps://t.co/nyeD2qjj7M']"
"Strengmann-Kuhn, Dr. Wolfgang",['@Rene_Bacher @Gruenes_GE @meinbge @bgepartei Mehr zum Thema #Grundeinkommen gibt es auch auf meiner Themenseite:\nhttps://t.co/nAqEhwpPXk']
"Strengmann-Kuhn, Dr. Wolfgang","['Unsere Wirtschaftsweise muss sich verändern – das war schon durch die #Klimakrise klar, und die #Corona-Pandemie hat uns noch einmal deutlich gezeigt, wie verletzbar wir sind. \nSehr lesenswertes Interview mit Reinhard Loske\nhttps://t.co/VDMEMTMMFa']"
"Strengmann-Kuhn, Dr. Wolfgang",['@suedlinkkritik @DKRKultur @olaf_zimmermann @GruenClaudia @Erhard_Grundl']
"Strengmann-Kuhn, Dr. Wolfgang",['#greenwave 💪🌻👏']
"Strengmann-Kuhn, Dr. Wolfgang","['""Wenn wir weiterhin die Tierwelt ausbeuten und unsere Ökosysteme zerstören, können wir einen stetigen Strom dieser Krankheiten, die von Tieren auf Menschen übertragen werden, in den kommenden Jahren erwarten.""']"
"Strengmann-Kuhn, Dr. Wolfgang",['Jetzt!']
"Strengmann-Kuhn, Dr. Wolfgang",['Chapeau!']
"Strengmann-Kuhn, Dr. Wolfgang",['Spannende Online-Veranstaltung mit meiner Kollegin @GrueneBeate Müller-Gemmeke!\n\nErste Veranstaltung in der #GrundeinkommenWirdGrundatz-Reihe des Grünen Netzwerks #Grundeinkommen @Gruenes_GE \n\nWeitere Infos und Anmeldung hier:\nhttps://t.co/08s9aAMcVI \n\n#Grundsatz2020']
"Strengmann-Kuhn, Dr. Wolfgang",['Wir werden Dich vermissen!']
"Strengmann-Kuhn, Dr. Wolfgang",['Siehe dazu den Brief von Abgeordneten unterschiedlicher Fraktionen des Deutschen Bundestags und des Europaparlaments an Bundesminister Seehofer: https://t.co/dAaRKdACeo \n#LoveIsEssential #LoveIsNotToursim']
"Strengmann-Kuhn, Dr. Wolfgang","['#Bürgergeld/#negativeEinkommensteuer, \n#Sozialdividende, \n#Grundeinkommen  + #Bürgerversicherung = #Grundeinkommensversicherung \nüber verschiedene Arten von Grundeinkommen \nviel Stoff zum Nachdenken \nspannende Veranstaltung mit @MichaelOpielka \n#GrundeinkommenWirdGrundsatz']"
"Strengmann-Kuhn, Dr. Wolfgang",['Unterschiede zwischen der jetzigen #Einkommensteuer und einer Einkommensteuer mit Grundeinkommen und warum ein #Grundeinkommen gar nicht so utopisch ist - einfach erklärt von @Clemens_Rostock. #GrundeinkommenWirdGrundsatz']
"Strengmann-Kuhn, Dr. Wolfgang",['Was bringen Modellprojekte zum #Grundeinkommen?\nDarum geht es morgen Abend mit @Jpschupp vom @DIW_Berlin in der Online-Veranstaltungsreihe #GrundeinkommenWirdGrundsatz.\nAnmeldung und weitere Informationen hier:\nhttps://t.co/5Y7ga8GXIA']
"Strengmann-Kuhn, Dr. Wolfgang",['Gleich gehts los!']
"Strengmann-Kuhn, Dr. Wolfgang","['Ich freue mich auf die Diskussion!\nHier zur Einstimmung schonmal ein Kommentar von mir mit dem Titel ""#Garantiesicherung! Aber wie?"", den ich kurz nachdem Robert Habeck seinen Vorschlag gemacht hat, geschrieben habe.\nhttps://t.co/bWPrqiZrd7']"
"Strengmann-Kuhn, Dr. Wolfgang","['Ein Aufruf von @Afelia sich politisch zu engagieren. Gerade in diesen Zeiten, in denen sich soviel verändert. \nLesenswert!']"
"Strengmann-Kuhn, Dr. Wolfgang","['Die Behauptung \n""ein #Grundeinkommen ersetzt alle Sozialleistungen"" \nist schlicht falsch! \nEin Grundeinkommen ersetzt nur die Mindestsicherungsleistungen. Alle anderen Sozialleistungen bleiben erhalten oder werden sogar ausgebaut (Stichwort Bürgerversicherungen).']"
"Strengmann-Kuhn, Dr. Wolfgang",['@norberthense Ist aber in (fast) allen Modellen/ Konzepten zum #Grundeinkommen so.']
"Strengmann-Kuhn, Dr. Wolfgang","['@SaschaLieberman kein besonderer. Ein Kommentar auf der Facebook-Seite des Grünen Netzwerks Grundeinkommen, auf den ich ähnlich reagiert habe. Das das aber ein beliebtes, immer wiederkehrendes Gegenargument zum #Grundeinkommen ist, fand ich es sinnvoll, dass (mal wieder) zu twittern.']"
"Strengmann-Kuhn, Dr. Wolfgang","['Super! \nFrank Bsirske, der langjährige Vorsitzende von @_verdi, will für den Bundestag kandidieren.\nhttps://t.co/vXPUitUwlg']"
"Strengmann-Kuhn, Dr. Wolfgang","['""Wir brauchen eine grundlegende und offene Debatte über die Ausgestaltung des Sozialstaats der Zukunft. Dazu gehört eine Diskussion über das bedingungslose #Grundeinkommen."" @MFratzscher (1/3)']"
"Strengmann-Kuhn, Dr. Wolfgang","['""Ich war lange Zeit ein Kritiker des bedingungslosen Grundeinkommens. Mir schienen die Gegenargumente überzeugender. Jetzt bin ich mir nicht mehr sicher""  @MFratzscher (2/3)']"
"Strengmann-Kuhn, Dr. Wolfgang","['""Wir sollten der Wissenschaft eine Chance geben, herauszufinden, ob das bedingungslose Grundeinkommen ein zukunftsweisendes Instrument sein kann, um diese Ziele zu erreichen."" @MFratzscher (3/3)']"
"Strengmann-Kuhn, Dr. Wolfgang","['Ich lese gerade, dass @lisapaus neu in den Vorstand des @ISM_e_V gewählt wurde. Gute Wahl!\nHerzlichen Glückwunsch!']"
"Strengmann-Kuhn, Dr. Wolfgang","['@Hermann_Ott @JensHausner @_verdi Hm, nobody is perfekt. Fürs Grundeinkommen ist er auch (noch) nicht. Ich finde seine Kandidatur trotzdem gut. #Bsirske']"
"Strengmann-Kuhn, Dr. Wolfgang",['#Hanau #2208Hanau https://t.co/GHznXCN1Hq']
"Strengmann-Kuhn, Dr. Wolfgang","['@jpschupp In der Tat! Einer DER #Armutsforscher in Deutschland. Mein erster Chef an der @unibielefeld in meinem ersten Forschungsprojekt zum Thema #Armut. Ich habe viel von ihm gelernt, aber auch immer viel Spaß gehabt. Sehr, sehr traurig!']"
"Strengmann-Kuhn, Dr. Wolfgang","['Und gleichzeitig hat @OlafScholz vor kurzem einen Gesetzentwurf der Bundesregierung beschlossen, bei dem das @BMAS von @HubertusHeil den #Regelbedarf der #Grundsicherung politisch gewollt um einen dreistelligen Betrag kleingerechnet hat #Grundeinkommen #HartzIV']"
"Strengmann-Kuhn, Dr. Wolfgang","['Die @diakonie hat eine Liste der willkürlichen Streichungen der Bundesregierung, um den #Regelsatz der #Grundsicherung und #Hartz4 kleinzurechnen, erstellt: https://t.co/0YKaFPMayZ']"
"Strengmann-Kuhn, Dr. Wolfgang",['Die Demo morgen in #Hanau ist wegen der Entwicklung der #Corona-Zahlen abgesagt! Die Kundgebung findet aber statt und wird gestreamt!  \n#Hanau2208 #hu2208']
"Strengmann-Kuhn, Dr. Wolfgang",['Sehr gut! Meine tolle Kollegin @GruenClaudia ist Spitzenkandidatin der Grünen in Mecklenburg-Vorpommern zur Bundestagswahl! Herzlichen Glückwunsch!']
"Strengmann-Kuhn, Dr. Wolfgang","['So ist das. \nAufschlag zur #Grundsicherung, existenzsicherndes Kurzarbeitergeld, existenzsichernde Leistungen für #Selbständige, #Existenzgeld für Künstler*innen, (befristetes) #Grundeinkommen - alles wäre besser gewesen als die Senkung der #Mehrwertsteuer']"
"Strengmann-Kuhn, Dr. Wolfgang","['Heute Abend, 18 Uhr\nOnlineSeminar: Ökologie, Transformation, Grundeinkommen \nmit:\nProf. Dr. Tilman Santarius, Sozial-ökologische Transformatio, Freie Universität Berlin, und\nDr. Wolfgang Strengmann-Kuhn, MdB, Volkswirt.\nhttps://t.co/LAtLxj9DpK']"
"Strengmann-Kuhn, Dr. Wolfgang","['Was spricht eigentlich dagegen, dass die Gesellschaft allen Mitgliedern ohne Bedürftigkeitsprüfung ein #Grundeinkommen garantiert?\n#GrundeinkommenWirdGrundsatz']"
"Strengmann-Kuhn, Dr. Wolfgang","['@EconomicEthics Bedarfsgerechtigkeit heißt, dass die individuellen Bedarfe der Menschen gedeckt werden sollen. Das ist kein Argument gegen ein #Grundeinkommen, sondern ein Argument, dass ein Grundeinkommen alleine nicht ausreicht.']"
"Strengmann-Kuhn, Dr. Wolfgang",['@EconomicEthics Manche Menschen verwechseln Bedarf und Bedürftigkeit ebenso wie Bedarfsprüfung und Bedürftigkeitsprüfung']
"Strengmann-Kuhn, Dr. Wolfgang","['""Niemand hat ein Abo aufs Kanzleramt"" \nKlare Ansage. Starkes Interview mit @ABaerbock \nhttps://t.co/Ek9exRAIvE']"
"Strengmann-Kuhn, Dr. Wolfgang","['Es ist wirklich nur peinlich, was CDU/CSU und SPD da abliefern. Zum Fremdschämen. #GroKo- \n#Wahlrecht #Wahlrechtsreform #Bundestag #Bundestagswahl']"
"Strengmann-Kuhn, Dr. Wolfgang","['Herzlichen Glückwunsch, lieber @stephankuehn! \nGute Wahl! Ich werde Dich aber auch in der Bundestagsfraktion vermissen.']"
"Strengmann-Kuhn, Dr. Wolfgang",['Interessanter Beitrag von @SaschaLieberman zu #Bedarf #Bedürftigkeit und #Stigmatisierung\n#Grundeinkommen']
"Strengmann-Kuhn, Dr. Wolfgang","['Eine Rückfrage hätte ich an @SaschaLieberman: \nKönnte eine einkommensabhängige #Garantiesicherung, wie sie Robert #Habeck vorschlägt, diese Stigmatisierung überwinden, obwohl sie kein #Grundeinkommen ist? Bzw. was sind die Bedingungen dafür, dass das der Fall sein könnte?']"
"Strengmann-Kuhn, Dr. Wolfgang",['@netzbge @EconomicEthics']
"Strengmann-Kuhn, Dr. Wolfgang",['Wir brauchen einen Wirecard Untersuchungsausschuss!\nHier die Pressemitteilung von @lisapaus und @DerDanyal dazu: https://t.co/bSiY9LsJP9\n#Wirecard #Wirecardskandal #Untersuchungsausschuss #Finanzausschuss']
"Strengmann-Kuhn, Dr. Wolfgang",['@ekindeligoez @Bundesagentur Siehe dazu auch meine PM zu den aktuellen #Arbeitsmarkt-Zahlen: https://t.co/XnG1DSAVnL']
"Strengmann-Kuhn, Dr. Wolfgang",['PM zu den aktuellen #Arbeitsmarkt-Zahlen\nStellenangebote sinken um 36% (!) gegenüber dem Vorjahr.\nNotwendig: \n- #Eingliederungszuschuss auf breitere Basis\n- besserer #Gründungszuschuss \n- #Weiterbildung: #Weiterbildungsbonus + #Qualifizierungskurzarbeit\n\nhttps://t.co/XnG1DSAVnL']
"Strengmann-Kuhn, Dr. Wolfgang",['Kommualwahl in NRW am 13.9. wird spannend!']
"Strengmann-Kuhn, Dr. Wolfgang","['👍Herzlichen Glückwunsch, liebe @SteffiLemke!']"
